lucky you my day has gone by with large amount of boredom and a little stress the detalis can get a bit gruesome,0
i understand computers are fun again,1
d happy birthday,1
tennant yes watching season all evening wish i could get bbc,1
your lisa rogers carpool is now my alltime fave good work,1
my tummy hurts,0
is back from the park and is very sunburnt cannot wait nightand is going to get smashed bein sober jst wnt b as fun,0
glad your feeling abit better i think mine might be nearly gone now xd,1
i do not want to go to work,0
whopee tgif that was more fun when i had a job,1
thank you guts for followers it means a lot,1
i am soo sick of wades mood swings uhh i hate him hes an ah,0
good morning,1
arrest her or anything ending in est that can be done to her,0
this picture is from last year freshman year how i miss thos days,0
have fun,1
mondays are not so bad when they are this sunny fb,1
there is not many things better than sleeping with my windows open,1
sick and i need now,0
i am pissed someone took my wallet,0
oh how today sucks,0
taylor are you back in nashville now or la well how was your trip did ya have fun love ya girly,1
i should be finished but i am not color drawing here i come,0
i wish our did not close,0
is really sad that she is missing critical mass,0
no panasonic charger sorry,0
its definitely worth it art not withstanding i hate moving and hate packing even more,0
finally going to get sum sleep that concert was crazy god bless those ministers,1
aw that is not fair to me now i am a lil sad,0
yum mothers day lunch at the food business in burnside was delicious such a gorgeous day,1
i love this song lol you are amazing steph xoxo,1
what a great night,1
everyone loves you sarah not just the tweeters the today show could not stop raving about your beautifulness,1
so jealous see if you can get some dallas concert tix out of her its all sold out,0
i saw the sun but then i blink and it was gone,0
i just want to say happy mothers day to all the mommys out there,1
its realy boring my book is on the side i am not studyin for sure,0
you coming on myspace if yr doing work though dnt bother,1
wow months since i have been on twitter supposed to go see maat in pa but the james is sleepin,1
shoesshoesshoes yayyayyay lol iwouldpostatwitpic butidntknohow,1
alredy had my chocolate it is impossible to resist,1
holy smokes star trek was freaking awesome,1
are you a night owl or what always on here as the same time as myself enjoy your scifi show,1
has plopped twice twice,0
i even saw the news feeds of the archie website but cannot believe he would choose veronica i am disappointed,0
i am not bannished but i am at work till,0
aww cannot wait to have you back in la,1
cannot wait for daughtrys new album ack two more months,1
any one watching justin timberlake on snl he is great so hilarious,1
i am wishing i was outside instead of trapped in my office,1
my kid is sick too though i cannot do it by myself i cannot go there by myself like a crazy stalker,0
yep lost my bet to chris,0
going to check and make sure no more fishies are dead poor fishies,0
nt able to follow anyone friendorfollow com here i come itsucks,0
it would not let me download it cos it said i am the uk i had a little cry,0
yea yea i am about to torture myself by doing a stanky leg marathon i am about to do the dance for hrs til i cannot no mo,0
hearing the birds chirp makes me think its nice outside well its not rain rain go away,1
try being my height in small cars not much fun specially on bumbpy country roads haha,0
had an interesting evening amongst homeless people in venice beach last night wishing i had my camera with me and model releases,1
warhammer k space marines officially announced only for and ps no luck for pc gamers,0
i got a of hw to do nite,0
its good to see all my family was a good day today,1
i wish,1
cm did not drink enough for a hangover just tired and over worked,0
dads been having fever since last nite and needs bottles of blood trasfusion loaded today to go tomorrow,0
oh hell i forgot the nonalcoholic cider for mondays dinner mpp is teetotaler now must drive to waupoos have cases of wine in car,0
